train_idx,client_ID,gender,age,martial_status,location,products_count,monthly_count,mean_spending,label
1664,c-221929854393,M,30-34,Single,Town,35,7,10.67,4
1665,c-815497904495,F,35-39,Divorced,City,22,1,179.45,2
1666,c-213474791871,F,85-89,Widowed,City,16,2,21.56,4
1667,c-213474791871,F,55-59,Divorced,City,7,2,38.29,1
1668,c-774980346637,F,55-59,Married,City,149,4,151.06,1
1669,c-806510684472,M,70-74,Widowed,City,138,1,147.12,4
1670,c-221929854393,M,50-54,Single,Town,63,7,24.04,4
1671,c-603459178291,F,50-54,Single,City,50,11,14.23,1
1672,c-705161154877,M,20-24,Single,City,26,10,5.63,0
1673,c-877784920462,M,15-19,Single,City,7,5,5.08,0
1674,c-222462011894,M,25-29,Single,City,32,2,22.49,4
1675,c-221929854393,M,50-54,Married,City,208,7,67.73,2
1676,c-150655618403,M,15-19,Single,Town,15,3,10.07,0
1677,c-774980346637,F,35-39,Married,City,233,4,112.12,2
1678,c-613901442544,F,40-44,Single,City,54,7,19.09,4
1679,c-430835412706,F,35-39,Married,City,198,6,61.63,2
1680,c-906757616828,M,45-49,Married,City,358,4,149.81,2
1681,c-774980346637,F,65-69,Married,City,43,4,78.83,1
1682,c-733781404252,F,45-49,Divorced,City,91,21,11.75,3
1683,c-774980346637,F,55-59,Married,City,281,4,136.72,2
1684,c-049306088808,M,50-54,Married,City,125,12,26.83,4
1685,c-978031852818,M,70-74,Divorced,City,72,8,15.75,3
1686,c-906757616828,M,20-24,Single,City,68,4,27.0,4
1687,c-906757616828,M,55-59,Divorced,City,103,4,42.8,4
1688,c-906757616828,M,65-69,Married,City,392,4,124.14,2
1689,c-906757616828,M,45-49,Divorced,City,47,4,33.59,4
1690,c-876329876232,F,70-74,Single,City,63,13,10.43,3
1691,c-341030744603,F,35-39,Married,City,173,9,35.96,4
1692,c-213474791871,F,90-94,Widowed,Town,35,2,28.99,4
1693,c-542627206554,F,30-34,Single,City,42,3,33.49,4
1694,c-439822632729,M,15-19,Single,Town,27,6,8.35,3
1695,c-815497904495,F,25-29,Single,City,5,1,25.68,0
1696,c-542627206554,F,35-39,Single,City,16,3,31.54,4
1697,c-542627206554,F,45-49,Married,Town,232,3,116.84,2
1698,c-703706110647,F,50-54,Married,Town,496,8,94.78,2
1699,c-049306088808,M,50-54,Married,City,126,12,28.88,4
1700,c-714148374900,F,15-19,Single,City,10,10,0.48,4
1701,c-542627206554,F,35-39,Single,City,32,3,33.95,4
1702,c-542627206554,F,20-24,Married,City,108,3,88.0,0
1703,c-213474791871,F,90-94,Single,Town,9,2,29.06,1
1704,c-049306088808,M,75-79,Married,Town,120,12,16.62,4
1705,c-213474791871,F,60-64,Divorced,City,25,2,29.99,4
1706,c-339575700373,M,35-39,Married,City,167,9,32.81,4
1707,c-877784920462,M,40-44,Married,Town,168,5,68.86,2
1708,c-213474791871,F,20-24,Single,City,32,2,24.86,4
1709,c-542627206554,F,60-64,Married,City,188,3,88.72,2
1710,c-430835412706,F,85-89,Divorced,City,21,6,6.29,3
1711,c-906757616828,M,35-39,Married,Town,294,4,146.33,2
1712,c-806510684472,M,60-64,Divorced,City,4,1,29.49,1
1713,c-774980346637,F,65-69,Divorced,City,75,4,28.39,4
1714,c-815497904495,F,15-19,Single,City,4,1,15.26,0
1715,c-339575700373,M,50-54,Divorced,City,71,9,14.6,3
1716,c-877784920462,M,35-39,Single,City,53,5,14.27,4
1717,c-314814316308,Other,70-74,Married,City,113,1,92.48,2
1718,c-339575700373,M,20-24,Single,City,30,9,8.12,0
1719,c-774980346637,F,40-44,Married,City,575,4,152.29,2
1720,c-886772140485,F,50-54,Married,City,355,5,78.94,2
1721,c-978031852818,M,45-49,Married,City,460,8,85.64,2
1722,c-978031852818,M,55-59,Divorced,City,640,8,119.88,2
1723,c-774980346637,F,55-59,Married,City,211,4,137.37,2
1724,c-774980346637,F,65-69,Widowed,City,74,4,30.58,4
1725,c-469897926334,M,50-54,Divorced,City,55,19,5.29,4
1726,c-341030744603,F,50-54,Divorced,City,9,9,0.97,3
1727,c-906757616828,M,30-34,Married,City,326,4,117.78,4
1728,c-714148374900,F,85-89,Divorced,City,79,10,18.29,3
1729,c-705161154877,M,40-44,Married,Town,314,10,44.71,4
1730,c-877784920462,M,50-54,Married,City,207,5,81.81,2
1731,c-439822632729,M,55-59,Married,City,228,6,95.64,2
1732,c-150655618403,M,40-44,Married,City,180,3,129.86,2
1733,c-806510684472,M,15-19,Single,City,2,1,10.98,0
1734,c-243540080318,Other,15-19,Single,City,11,5,4.75,0
1735,c-213474791871,F,15-19,Single,City,8,2,16.89,0
1736,c-714148374900,F,45-49,Divorced,Town,182,10,41.78,4
1737,c-532184942301,F,65-69,Divorced,City,44,15,7.3,4
1738,c-386451004447,M,60-64,Married,City,340,23,23.5,4
1739,c-603459178291,F,35-39,Married,City,133,11,30.21,4
1740,c-213474791871,F,25-29,Single,City,13,2,15.3,0
1741,c-603459178291,F,80-84,Married,City,93,11,16.31,4
1742,c-714148374900,F,65-69,Married,City,140,10,23.14,4
1743,c-899395146387,Other,45-49,Single,City,453,7,99.8,4
1744,c-906757616828,M,75-79,Widowed,City,365,4,145.6,4
1745,c-439822632729,M,60-64,Married,Town,197,6,53.98,2
1746,c-542627206554,F,50-54,Divorced,City,74,3,45.67,4
1747,c-603459178291,F,25-29,Single,Town,25,11,4.27,3
1748,c-430835412706,F,55-59,Married,City,380,6,71.62,2
1749,c-785432616048,Other,15-19,Single,City,30,4,20.65,0
1750,c-222462011894,M,15-19,Single,City,16,2,13.76,4
1751,c-197027228393,M,55-59,Single,City,493,17,44.04,3
1752,c-150655618403,M,55-59,Single,City,63,3,36.56,4
1753,c-213474791871,F,20-24,Single,Town,16,2,19.27,0
1754,c-168054532027,M,25-29,Single,City,37,16,4.04,3
1755,c-978031852818,M,45-49,Divorced,City,272,8,97.19,2
1756,c-613901442544,F,35-39,Married,City,268,7,70.08,2
1757,c-222462011894,M,75-79,Widowed,City,167,2,136.38,4
1758,c-806510684472,M,55-59,Divorced,City,7,1,35.58,1
1759,c-815497904495,F,30-34,Divorced,City,17,1,31.9,4
1760,c-815497904495,F,20-24,Single,City,3,1,22.87,0
1761,c-613901442544,F,70-74,Married,City,212,7,59.83,2
1762,c-806510684472,M,70-74,Married,Town,69,1,104.72,2
1763,c-978031852818,M,40-44,Married,City,181,8,69.33,1
1764,c-815497904495,F,45-49,Married,City,58,1,128.4,2
1765,c-705161154877,M,55-59,Married,City,194,10,36.78,4
1766,c-058303313989,Other,40-44,Married,City,220,2,106.59,2
1767,c-150655618403,M,30-34,Divorced,City,67,3,35.53,4
1768,c-213474791871,F,85-89,Widowed,City,86,2,113.55,4
1769,c-906757616828,M,75-79,Married,City,302,4,111.25,2
1770,c-774980346637,F,40-44,Single,City,79,4,31.19,4
1771,c-906757616828,M,50-54,Married,City,147,4,157.93,1
1772,c-150655618403,M,60-64,Divorced,City,48,3,28.65,4
1773,c-213474791871,F,55-59,Married,City,349,2,158.01,2
1774,c-906757616828,M,45-49,Married,City,248,4,151.13,2
1775,c-970669382377,Other,45-49,Married,City,138,3,130.83,2
1776,c-541172162324,M,40-44,Married,City,268,15,44.06,4
1777,c-439822632729,M,55-59,Married,City,346,6,74.14,2
1778,c-906757616828,M,40-44,Single,City,373,4,165.36,4
1779,c-613901442544,F,45-49,Single,City,85,7,18.75,4
1780,c-213474791871,F,60-64,Married,City,21,2,100.98,1
1781,c-213474791871,F,25-29,Single,City,12,2,18.14,0
1782,c-430835412706,F,45-49,Married,Town,249,6,82.3,2
1783,c-222462011894,M,40-44,Married,City,286,2,144.79,2
1784,c-213474791871,F,70-74,Single,City,31,2,119.85,1
1785,c-714148374900,F,60-64,Divorced,City,126,10,30.37,3
1786,c-213474791871,F,40-44,Single,City,47,2,27.35,4
1787,c-774980346637,F,70-74,Divorced,City,24,4,28.66,1
1788,c-806510684472,M,90-94,Divorced,City,21,1,128.97,1
1789,c-532184942301,F,50-54,Married,City,276,15,31.68,4
1790,c-815497904495,F,65-69,Married,City,122,1,102.49,2
1791,c-150655618403,M,40-44,Married,Town,188,3,132.34,2
1792,c-978031852818,M,65-69,Married,Town,187,8,40.09,4
1793,c-815497904495,F,60-64,Divorced,City,22,1,129.78,1
1794,c-886772140485,F,50-54,Married,City,295,5,90.27,2
1795,c-877784920462,M,40-44,Divorced,Town,57,5,17.53,4
1796,c-806510684472,M,55-59,Divorced,Town,49,1,43.28,4
1797,c-430835412706,F,55-59,Married,City,208,6,82.29,2
1798,c-430835412706,F,90-94,Married,Town,99,6,40.98,4
1799,c-613901442544,F,60-64,Married,City,249,7,59.45,2
1800,c-970669382377,Other,65-69,Divorced,City,13,3,32.28,1
1801,c-512551912949,F,40-44,Single,City,451,16,48.53,3
1802,c-542627206554,F,35-39,Married,City,213,3,136.34,2
1803,c-613901442544,F,55-59,Married,Town,701,7,101.83,2
1804,c-613901442544,F,65-69,Widowed,City,72,7,16.53,4
1805,c-222462011894,M,35-39,Married,City,87,2,142.3,2
1806,c-815497904495,F,20-24,Single,City,13,1,20.13,4
1807,c-970669382377,Other,85-89,Married,City,114,3,78.75,2
1808,c-213474791871,F,35-39,Married,City,112,2,117.68,2
1809,c-815497904495,F,20-24,Single,City,8,1,26.55,0
1810,c-906757616828,M,45-49,Married,City,287,4,100.96,2
1811,c-431938009945,F,55-59,Married,City,270,18,34.47,4
1812,c-714148374900,F,75-79,Married,City,179,10,25.43,4
1813,c-339575700373,M,40-44,Single,City,29,9,12.38,1
1814,c-613901442544,F,55-59,Married,City,252,7,73.7,2
1815,c-705161154877,M,25-29,Married,City,120,10,17.66,4
1816,c-755357322443,Other,40-44,Married,City,387,17,43.91,4
1817,c-542627206554,F,60-64,Widowed,City,43,3,35.59,4
1818,c-542627206554,F,70-74,Married,City,120,3,102.4,2
1819,c-815497904495,F,25-29,Single,City,8,1,19.78,0
1820,c-613901442544,F,55-59,Married,City,322,7,93.05,2
1821,c-583836154097,Other,50-54,Divorced,City,35,10,10.39,3
1822,c-532184942301,F,90-94,Widowed,Town,69,15,8.45,3
1823,c-221929854393,M,15-19,Single,City,19,7,5.12,3
1824,c-774980346637,F,30-34,Married,City,275,4,113.74,4
1825,c-058303313989,Other,25-29,Single,City,22,2,20.27,4
1826,c-703706110647,F,45-49,Married,City,251,8,66.27,2
1827,c-774980346637,F,55-59,Married,Town,338,4,153.32,2
1828,c-815497904495,F,15-19,Single,City,8,1,11.86,4
1829,c-150655618403,M,60-64,Single,City,31,3,35.52,1
1830,c-886772140485,F,55-59,Married,City,215,5,85.39,2
1831,c-632431874657,F,55-59,Divorced,City,270,12,48.37,4
1832,c-703706110647,F,50-54,Divorced,City,435,8,124.39,2
1833,c-542627206554,F,20-24,Single,Town,33,3,19.56,4
1834,c-733781404252,F,55-59,Married,Town,397,21,32.03,4
1835,c-341030744603,F,55-59,Divorced,City,48,9,9.45,3
1836,c-439822632729,M,60-64,Divorced,City,39,6,14.81,4
1837,c-341030744603,F,50-54,Divorced,City,37,9,10.24,3
1838,c-542627206554,F,15-19,Single,City,24,3,13.6,4
1839,c-774980346637,F,60-64,Married,City,409,4,106.26,2
1840,c-815497904495,F,55-59,Married,City,21,1,144.9,1
1841,c-150655618403,M,15-19,Single,City,8,3,6.58,0
1842,c-542627206554,F,65-69,Married,City,228,3,106.23,2
1843,c-815497904495,F,50-54,Married,City,66,1,141.26,2
1844,c-815497904495,F,65-69,Married,Town,102,1,113.96,2
1845,c-213474791871,F,35-39,Single,City,15,2,30.59,4
1846,c-222462011894,M,15-19,Single,City,17,2,17.9,0
1847,c-886772140485,F,55-59,Married,City,172,5,85.99,2
1848,c-774980346637,F,80-84,Widowed,City,78,4,30.62,4
1849,c-978031852818,M,50-54,Married,City,288,8,71.94,2
1850,c-542627206554,F,60-64,Married,City,335,3,107.6,2
1851,c-150655618403,M,50-54,Divorced,City,70,3,43.05,4
1852,c-815497904495,F,75-79,Divorced,City,5,1,28.53,1
1853,c-906757616828,M,50-54,Married,City,340,4,139.31,2
1854,c-613901442544,F,50-54,Married,Town,261,7,71.7,2
1855,c-430835412706,F,35-39,Single,City,44,6,13.29,4
1856,c-886772140485,F,75-79,Single,City,34,5,11.4,4
1857,c-150655618403,M,20-24,Single,Town,18,3,19.45,0
1858,c-886772140485,F,25-29,Married,Town,84,5,35.91,0
1859,c-430835412706,F,50-54,Married,Town,231,6,74.17,2
1860,c-703706110647,F,90-94,Divorced,City,59,8,11.11,3
1861,c-213474791871,F,85-89,Divorced,City,25,2,17.87,4
1862,c-774980346637,F,40-44,Married,City,347,4,124.88,2
1863,c-542627206554,F,45-49,Single,Town,51,3,42.04,4
1864,c-150655618403,M,60-64,Divorced,City,64,3,28.75,4
1865,c-785432616048,Other,25-29,Single,City,54,4,26.53,4
1866,c-815497904495,F,15-19,Single,City,19,1,17.5,4
1867,c-906757616828,M,25-29,Single,City,49,4,24.5,0
1868,c-222462011894,M,15-19,Single,City,17,2,18.57,0
1869,c-815497904495,F,60-64,Married,City,37,1,102.21,2
1870,c-815497904495,F,45-49,Divorced,City,29,1,35.19,4
1871,c-222462011894,M,75-79,Married,City,118,2,86.2,2
1872,c-541172162324,M,55-59,Divorced,Town,305,15,45.83,3
1873,c-886772140485,F,65-69,Married,City,150,5,68.75,2
1874,c-150655618403,M,30-34,Single,City,37,3,35.35,4
1875,c-542627206554,F,40-44,Married,City,304,3,132.39,2
1876,c-430835412706,F,40-44,Single,City,62,6,21.85,4
1877,c-774980346637,F,25-29,Single,City,49,4,25.61,0
1878,c-877784920462,M,40-44,Divorced,City,324,5,114.15,2
1879,c-222462011894,M,20-24,Single,City,48,2,20.91,4
1880,c-815497904495,F,40-44,Married,City,145,1,118.97,2
1881,c-213474791871,F,70-74,Married,Town,104,2,97.98,2
1882,c-150655618403,M,65-69,Married,City,219,3,116.02,2
1883,c-221929854393,M,75-79,Married,City,214,7,60.04,2
1884,c-222462011894,M,50-54,Married,City,117,2,146.29,2
1885,c-978031852818,M,60-64,Married,City,193,8,41.15,4
1886,c-150655618403,M,45-49,Married,City,292,3,124.06,2
1887,c-886772140485,F,40-44,Single,City,47,5,17.95,4
1888,c-431938009945,F,85-89,Married,Town,277,18,23.44,4
1889,c-049306088808,M,65-69,Divorced,City,54,12,12.28,3
1890,c-314814316308,Other,50-54,Widowed,City,44,1,38.35,4
1891,c-815497904495,F,25-29,Single,City,4,1,20.08,0
1892,c-222462011894,M,25-29,Single,City,17,2,13.89,4
1893,c-856706852038,Other,50-54,Married,City,381,8,78.39,2
1894,c-806510684472,M,80-84,Divorced,City,15,1,22.24,4
1895,c-774980346637,F,30-34,Single,City,116,4,35.33,4
1896,c-542627206554,F,75-79,Divorced,Town,26,3,21.73,4
1897,c-806510684472,M,60-64,Married,City,45,1,112.89,2
1898,c-542627206554,F,50-54,Widowed,City,640,3,204.73,4
1899,c-774980346637,F,75-79,Widowed,City,102,4,35.96,4
1900,c-876329876232,F,75-79,Married,City,187,13,26.92,4
1901,c-978031852818,M,35-39,Single,Town,317,8,95.58,3
1902,c-703706110647,F,50-54,Divorced,City,56,8,17.71,3
1903,c-341030744603,F,35-39,Married,City,102,9,27.5,4
1904,c-703706110647,F,60-64,Widowed,Town,420,8,77.8,3
1905,c-221929854393,M,40-44,Married,City,371,7,85.22,2
1906,c-150655618403,M,40-44,Married,City,288,3,142.81,2
1907,c-314814316308,Other,55-59,Married,Town,18,1,143.39,1
1908,c-150655618403,M,35-39,Single,Town,363,3,163.7,4
1909,c-785422610890,F,60-64,Married,Town,205,14,28.43,4
1910,c-613901442544,F,40-44,Single,Town,59,7,22.54,4
1911,c-612808850463,Other,25-29,Single,City,9,9,1.34,3
1912,c-213474791871,F,30-34,Married,City,116,2,111.79,4
1913,c-213474791871,F,40-44,Divorced,Town,17,2,40.36,1
1914,c-431938009945,F,70-74,Married,Town,180,18,21.42,4
1915,c-542627206554,F,25-29,Single,City,23,3,22.62,0
1916,c-815497904495,F,60-64,Married,Town,20,1,125.93,1
1917,c-632431874657,F,80-84,Married,City,42,12,10.12,4
1918,c-213474791871,F,40-44,Married,City,109,2,100.86,2
1919,c-906757616828,M,65-69,Divorced,City,94,4,31.08,4
1920,c-430835412706,F,45-49,Married,City,312,6,70.27,2
1921,c-213474791871,F,35-39,Single,City,38,2,34.17,4
1922,c-542627206554,F,50-54,Married,City,235,3,166.86,2
1923,c-815497904495,F,20-24,Single,City,5,1,15.72,0
1924,c-714148374900,F,45-49,Married,Town,212,10,36.74,4
1925,c-150655618403,M,65-69,Married,City,260,3,107.19,2
1926,c-439822632729,M,40-44,Married,Town,267,6,64.49,2
1927,c-542627206554,F,25-29,Married,Town,156,3,64.06,4
1928,c-542627206554,F,15-19,Single,City,30,3,13.65,4
1929,c-150655618403,M,25-29,Single,Town,55,3,26.46,4
1930,c-877784920462,M,35-39,Married,City,250,5,67.95,2
1931,c-542627206554,F,20-24,Single,Town,34,3,16.05,4
1932,c-714148374900,F,50-54,Married,City,125,10,21.66,4
1933,c-806510684472,M,35-39,Single,City,192,1,173.68,4
1934,c-541172162324,M,55-59,Married,Town,133,15,19.52,4
1935,c-785432616048,Other,45-49,Married,Town,210,4,126.69,2
1936,c-430835412706,F,35-39,Single,City,323,6,90.15,4
1937,c-906757616828,M,75-79,Divorced,Town,464,4,150.03,2
1938,c-806510684472,M,20-24,Single,City,27,1,23.78,4
1939,c-221929854393,M,30-34,Single,City,60,7,18.95,4
1940,c-542627206554,F,30-34,Single,City,38,3,33.22,4
1941,c-815497904495,F,35-39,Married,City,24,1,117.18,2
1942,c-542627206554,F,70-74,Married,City,100,3,106.1,1
1943,c-633534471896,F,50-54,Married,Town,376,24,26.19,4
1944,c-150655618403,M,30-34,Married,City,176,3,134.7,4
1945,c-815497904495,F,60-64,Divorced,City,27,1,24.64,4
1946,c-460910706311,F,65-69,Divorced,Town,132,19,13.85,3
1947,c-603459178291,F,55-59,Married,City,252,11,32.76,4
1948,c-222462011894,M,30-34,Married,City,236,2,119.86,4
1949,c-632431874657,F,65-69,Married,City,127,12,16.87,4
1950,c-970669382377,Other,65-69,Married,City,159,3,91.2,2
1951,c-197027228393,M,70-74,Divorced,Town,141,17,18.34,3
1952,c-222462011894,M,55-59,Married,City,61,2,171.33,1
1953,c-995430766442,M,35-39,Single,City,245,11,41.11,3
1954,c-150655618403,M,25-29,Single,City,23,3,20.88,0
1955,c-150655618403,M,45-49,Married,Town,186,3,155.77,2
1956,c-703706110647,F,50-54,Divorced,City,120,8,26.88,4
1957,c-613901442544,F,45-49,Married,City,247,7,80.52,2
1958,c-314814316308,Other,20-24,Single,City,1,1,16.22,0
1959,c-583836154097,Other,55-59,Widowed,City,13,10,2.99,3
1960,c-542627206554,F,40-44,Married,City,260,3,138.66,2
1961,c-430835412706,F,60-64,Divorced,City,32,6,11.02,4
1962,c-439822632729,M,70-74,Married,City,169,6,60.56,2
1963,c-613901442544,F,40-44,Married,City,224,7,59.87,2
1964,c-806510684472,M,30-34,Married,City,164,1,135.78,4
1965,c-806510684472,M,35-39,Single,Town,33,1,32.25,4
1966,c-512561918107,Other,45-49,Divorced,City,65,6,18.18,4
1967,c-703706110647,F,35-39,Single,City,48,8,16.64,3
1968,c-886772140485,F,55-59,Married,City,257,5,76.95,2
1969,c-512551912949,F,20-24,Single,City,26,16,3.76,0
1970,c-213474791871,F,20-24,Single,City,32,2,28.34,4
1971,c-886772140485,F,35-39,Single,City,30,5,18.58,4
1972,c-213474791871,F,30-34,Single,City,34,2,32.91,4
1973,c-542627206554,F,35-39,Single,City,55,3,31.23,4
1974,c-314814316308,Other,45-49,Single,City,232,1,199.6,4
1975,c-774980346637,F,50-54,Married,City,325,4,147.7,2
1976,c-815497904495,F,20-24,Single,City,5,1,18.53,0
1977,c-439822632729,M,75-79,Divorced,City,200,6,70.87,2
1978,c-222462011894,M,70-74,Married,City,143,2,106.32,2
1979,c-806510684472,M,30-34,Single,City,29,1,33.64,4
1980,c-603459178291,F,55-59,Divorced,City,49,11,7.25,4
1981,c-876329876232,F,55-59,Married,City,268,13,36.66,4
1982,c-956953784394,Other,55-59,Widowed,City,50,11,11.52,3
1983,c-877784920462,M,40-44,Divorced,City,38,5,14.62,4
1984,c-439822632729,M,60-64,Married,City,134,6,55.45,2
1985,c-876329876232,F,80-84,Divorced,Town,99,13,16.28,3
1986,c-197027228393,M,60-64,Widowed,City,79,17,10.82,3
1987,c-049306088808,M,75-79,Married,City,75,12,17.62,4
1988,c-815497904495,F,15-19,Single,City,4,1,15.31,0
1989,c-439822632729,M,50-54,Married,City,457,6,109.36,2
1990,c-512561918107,Other,40-44,Single,Town,294,6,106.69,4
1991,c-341030744603,F,55-59,Married,Town,146,9,32.47,4
1992,c-703706110647,F,30-34,Married,City,544,8,77.78,4
1993,c-314814316308,Other,70-74,Married,City,101,1,112.47,2
1994,c-213474791871,F,80-84,Widowed,City,36,2,22.17,4
1995,c-613901442544,F,75-79,Married,Town,247,7,50.19,2
1996,c-886772140485,F,35-39,Single,City,58,5,16.42,4
1997,c-806510684472,M,30-34,Married,City,171,1,149.11,4
1998,c-439822632729,M,70-74,Married,City,263,6,54.39,2
1999,c-886772140485,F,55-59,Divorced,City,47,5,24.61,4
2000,c-774980346637,F,45-49,Married,City,222,4,115.45,2
2001,c-430835412706,F,30-34,Married,Town,290,6,78.19,4
2002,c-877784920462,M,60-64,Divorced,City,36,5,22.68,1
2003,c-978031852818,M,60-64,Married,City,284,8,48.08,4
2004,c-150655618403,M,70-74,Divorced,Town,25,3,22.4,4
2005,c-222462011894,M,40-44,Married,City,76,2,105.51,2
2006,c-430835412706,F,15-19,Single,Town,11,6,4.09,0
2007,c-150655618403,M,30-34,Married,City,249,3,143.56,4
2008,c-213474791871,F,70-74,Married,City,118,2,111.86,2
2009,c-395438224470,F,80-84,Divorced,City,332,23,28.26,3
2010,c-490975994758,Other,20-24,Single,City,74,22,6.65,4
2011,c-774980346637,F,60-64,Divorced,City,113,4,26.85,4
2012,c-542627206554,F,40-44,Married,City,227,3,130.7,2
2013,c-213474791871,F,60-64,Married,City,127,2,95.21,2
2014,c-512561918107,Other,60-64,Married,City,154,6,52.91,2
2015,c-542627206554,F,25-29,Single,City,22,3,19.18,0
2016,c-439822632729,M,45-49,Single,Town,55,6,18.65,4
2017,c-213474791871,F,35-39,Married,City,79,2,152.02,2
2018,c-603459178291,F,40-44,Married,City,169,11,49.26,1
2019,c-430835412706,F,90-94,Widowed,City,6,6,1.41,3
2020,c-512561918107,Other,75-79,Married,City,120,6,57.24,2
2021,c-541172162324,M,30-34,Married,Town,211,15,20.39,4
2022,c-603459178291,F,70-74,Single,Town,17,11,3.76,3
2023,c-612808850463,Other,45-49,Single,City,32,9,7.15,4
2024,c-341030744603,F,55-59,Married,Town,107,9,30.5,4
2025,c-815497904495,F,55-59,Married,City,84,1,161.98,2
2026,c-774980346637,F,20-24,Single,City,39,4,16.78,4
2027,c-150655618403,M,35-39,Married,City,88,3,115.81,2
2028,c-431938009945,F,40-44,Married,City,277,18,35.87,4
2029,c-785422610890,F,75-79,Married,City,221,14,26.82,4
2030,c-886772140485,F,40-44,Married,City,334,5,89.23,2
2031,c-542627206554,F,50-54,Married,City,195,3,121.74,2
2032,c-774980346637,F,55-59,Divorced,City,110,4,35.3,4
2033,c-703706110647,F,75-79,Married,City,170,8,54.8,2
2034,c-714148374900,F,65-69,Divorced,Town,10,10,1.23,3
2035,c-806510684472,M,25-29,Married,City,91,1,82.08,4
2036,c-877784920462,M,85-89,Married,City,141,5,40.44,4
2037,c-222462011894,M,40-44,Married,City,198,2,143.55,2
2038,c-815497904495,F,30-34,Single,City,2,1,32.59,3
2039,c-632431874657,F,75-79,Single,City,207,12,34.15,3
2040,c-430835412706,F,75-79,Divorced,City,24,6,11.01,3
2041,c-222462011894,M,55-59,Married,Town,14,2,135.09,1
2042,c-213474791871,F,55-59,Married,City,109,2,154.79,2
2043,c-714148374900,F,70-74,Divorced,Town,27,10,5.17,3
2044,c-776435390867,M,65-69,Married,Town,208,14,28.35,4
2045,c-213474791871,F,25-29,Single,Town,18,2,17.18,4
2046,c-542627206554,F,75-79,Widowed,City,12,3,23.06,1
